# Frequency (Hz),corrected Intensity (arb units),Error (Arb Units)
8.907354638610457812e+13 5.677127782180594190e-08 5.351915269481506114e-10
9.221978823334340625e+13 6.359233879748682685e-08 5.351915287349604098e-10
9.547716114208065625e+13 6.648527318461187685e-08 5.351915294927787227e-10
9.884959046625585938e+13 6.787009582778101211e-08 5.351915298555396075e-10
1.023411402105452656e+14 7.357094601750963362e-08 5.351915313489048088e-10
1.059560179277614844e+14 7.507286875114759762e-08 5.351915317423406527e-10
1.096985797892381875e+14 7.752011499247219543e-08 5.351915323834087294e-10
1.135733358343102812e+14 7.993669002951773187e-08 5.351915330164421939e-10
1.175849554052158125e+14 8.658345032836658225e-08 5.351915347575931735e-10
1.217382727739662031e+14 8.716027344685656438e-08 5.351915349086948763e-10
1.260382929679727344e+14 9.391684497325288334e-08 5.351915366786113719e-10
1.304901978014401562e+14 9.290866650615890517e-08 5.351915364145141090e-10
1.350993521198025156e+14 9.755219557434505462e-08 5.351915376309089457e-10
1.398713102647235781e+14 9.472982780062539811e-08 5.351915368915760516e-10
1.448118227674535938e+14 9.997318277358668372e-08 5.351915382650981884e-10
1.499268432786047188e+14 1.039534787353435051e-07 5.351915393077559384e-10
1.552225357427048125e+14 1.096032240213580655e-07 5.351915407877340487e-10
1.607052818261638438e+14 1.111357384286560967e-07 5.351915411891837217e-10
1.663816886076127500e+14 1.147666467880345060e-07 5.351915421403174525e-10
1.722585965398784062e+14 1.200395221278131107e-07 5.351915435215726940e-10
1.783430876931905625e+14 1.229582335472910753e-07 5.351915442861432822e-10
1.846424942895546250e+14 1.267033189264260421e-07 5.351915452671865198e-10
1.911644075385703750e+14 1.225288795341586529e-07 5.351915441736719479e-10
1.979166867853557500e+14 1.295873745229074663e-07 5.351915460226788007e-10
2.049074689815845938e+14 1.289207842381217179e-07 5.351915458480622142e-10
2.121451784910627812e+14 1.338331402345032780e-07 5.351915471348776248e-10
2.196385372416542500e+14 1.324180766553385645e-07 5.351915467641949347e-10
2.273965752357932188e+14 1.370287454275695300e-07 5.351915479719818198e-10
2.354286414322420312e+14 1.346306084468346988e-07 5.351915473437782628e-10
2.437444150122221875e+14 1.338075276250230782e-07 5.351915471281682595e-10
2.523539170434765938e+14 1.368852266744521519e-07 5.351915479343863576e-10
2.612675225563326562e+14 1.333230382927438652e-07 5.351915470012539381e-10
2.704959730463131562e+14 1.337431590455428205e-07 5.351915471113065963e-10
2.800503894183625312e+14 1.338809805508619081e-07 5.351915471474095145e-10
2.899422853882881250e+14 1.308298009898281736e-07 5.351915463481383894e-10
3.001835813575591875e+14 1.251396716496593071e-07 5.351915448575814663e-10
3.107866187782013750e+14 1.186289012435817754e-07 5.351915431520538470e-10
3.217641750250735625e+14 1.211633707427571331e-07 5.351915438159703065e-10
3.331294787934670000e+14 1.176541335643107089e-07 5.351915428967086720e-10
3.448962260405752500e+14 1.099419091730388853e-07 5.351915408764542359e-10
3.570785964900470000e+14 1.013170264869917148e-07 5.351915386171246470e-10
3.696912707195031875e+14 1.026858626464456848e-07 5.351915389756978266e-10
3.827494478516315000e+14 9.608037053422459592e-08 5.351915372453572705e-10
3.962688638701478125e+14 9.412794862008590506e-08 5.351915367339108773e-10
4.102658105827190625e+14 8.360937428954715979e-08 5.351915339785196276e-10
4.247571552536894375e+14 7.867513348128404199e-08 5.351915326859713383e-10
4.397603609302712500e+14 7.856674547941870871e-08 5.351915326575786740e-10
4.552935074866938125e+14 6.666243813721795337e-08 5.351915295391878978e-10
4.713753134116728750e+14 6.026983480379269919e-08 5.351915278646144110e-10
4.880251583654433750e+14 5.783443401512739927e-08 5.351915272266495024e-10
5.052631065335680000e+14 5.498475268842056126e-08 5.351915264801617028e-10
5.231099308056258125e+14 4.525894766063903409e-08 5.351915239324401428e-10
5.415871378079465000e+14 3.821583831086181049e-08 5.351915220874636242e-10
5.607169938205469375e+14 3.803857110688120429e-08 5.351915220410276691e-10
5.805225516094907500e+14 3.478452441020912671e-08 5.351915211886144290e-10
6.010276782070387500e+14 2.994273406635251131e-08 5.351915199202840235e-10
6.222570836730231250e+14 2.221856724474110049e-08 5.351915178969012937e-10
6.442363508721370000e+14 1.862025033679781051e-08 5.351915169543047907e-10
6.669919663030115000e+14 2.260876286422381284e-08 5.351915179991148646e-10
6.905513520162316250e+14 1.705395823409375272e-08 5.351915165440070768e-10
7.149428986597562500e+14 1.606843167273513008e-08 5.351915162858435940e-10
7.401959996915652500e+14 1.182513759233998082e-08 5.351915151742922456e-10
7.663410868007462500e+14 5.937387531520155582e-09 5.351915136319675680e-10
7.934096665797492500e+14 7.719704413185524370e-09 5.351915140988541551e-10
8.214343584919422500e+14 8.521464698395497818e-09 5.351915143088791383e-10
8.504489341802668750e+14 4.139634998509492134e-09 5.351915131610377220e-10
8.804883581643446250e+14 5.139009792494710259e-09 5.351915134228287019e-10
9.115888299750837500e+14 6.862113323881243826e-09 5.351915138742041016e-10
9.437878277775391250e+14 3.789239189883864201e-09 5.351915130692498321e-10
9.771241535346501250e+14 8.760924811084581124e-10 5.351915123061370463e-10
1.011637979766207000e+15 3.319849604350800599e-09 5.351915129462908816e-10
1.047370897959448625e+15 5.951144501891232638e-10 5.351915122325333781e-10
1.084365968689608625e+15 -1.315145231688463622e-11 5.351915120731951276e-10
1.122667773510811250e+15 -2.509601869746284634e-09 5.351915114192379227e-10
1.162322468679849500e+15 1.442234659458171644e-09 5.351915124544406040e-10
1.203377840777590500e+15 3.212360980441344782e-09 5.351915129181337570e-10
1.245883364295008250e+15 -3.061555671559329927e-10 5.351915119964413488e-10
1.289890261253308000e+15 -2.536498656378180491e-10 5.351915120101953978e-10
1.335451562929897500e+15 1.177025517421330529e-09 5.351915123849678757e-10
1.382622173764653500e+15 -4.471780139669821597e-10 5.351915119594998762e-10
1.431458937523481500e+15 1.130765214835833909e-09 5.351915123728496797e-10
1.482020705798860000e+15 -6.516206926236315344e-09 5.351915103696884140e-10
1.534368408930013250e+15 9.169821919240132195e-11 5.351915121006611429e-10
1.588565129428052750e+15 5.619641229620675798e-09 5.351915135487324154e-10
1.644676177994662750e+15 3.349231294435297964e-09 5.351915129539875904e-10
1.702769172225897750e+15 -1.246056564896650025e-09 5.351915117502297987e-10
1.762914118095944250e+15 -3.933897189593146589e-09 5.351915110461369700e-10
1.825183494319038750e+15 2.463928434133960042e-10 5.351915121411841007e-10
1.889652339691211500e+15 3.047293970908782222e-09 5.351915128748936142e-10
1.956398343517064750e+15 -1.019782760584006738e-09 5.351915118095032866e-10
2.025501939230666500e+15 5.247637687081531162e-09 5.351915134512842320e-10
2.097046401323230750e+15 -5.112916674366805995e-10 5.351915119427050079e-10
2.171117945694500750e+15 1.203874804363502408e-09 5.351915123920010823e-10
2.247805833548730000e+15 -5.925312535779678841e-09 5.351915105244761371e-10
2.327202478960412000e+15 -7.190349145832459583e-10 5.351915118882856225e-10
2.409403560239527000e+15 4.026161813397313576e-09 5.351915131313127799e-10
2.494508135230316500e+15 -2.608854346573712316e-09 5.351915113932382919e-10
2.582618760682675000e+15 -2.548597516723558463e-09 5.351915114090229659e-10
2.673841615839944000e+15 3.570266385970137939e-09 5.351915130118887857e-10
2.768286630392061000e+15 1.631934037994524773e-09 5.351915125041332725e-10
2.866067616948244500e+15 2.296411853242852097e-09 5.351915126781964752e-10
2.967302408188872500e+15 1.610717536983108936e-09 5.351915124985755494e-10
3.072112998861759000e+15 -1.075667885833360951e-09 5.351915117948638442e-10
3.180625692794119000e+15 3.229167641155255083e-09 5.351915129225363224e-10
3.292971255097148000e+15 -6.381341294171901929e-10 5.351915119094779898e-10
3.409285069746807500e+15 7.587701508041155736e-09 5.351915140642754205e-10
3.529707302730657500e+15 -2.083756937795143734e-09 5.351915115307900525e-10
3.654383070957262000e+15 -3.247487396728066738e-09 5.351915112259451489e-10
3.783462617131933000e+15 5.699943427120036118e-09 5.351915135697679286e-10
3.917101490809260500e+15 -1.921633310978894400e-09 5.351915115732591595e-10
4.055460735840827500e+15 -9.853562787594600406e-10 5.351915118185215199e-10
4.198707084443906000e+15 1.591473421527080018e-10 5.351915121183298242e-10
4.347013158125017500e+15 1.811824687181258876e-10 5.351915121241019939e-10
4.500557675700488500e+15 6.641757024378253941e-10 5.351915122506244385e-10
4.659525668664668000e+15 -8.946323159945894728e-10 5.351915118422870393e-10
4.824108704165374000e+15 1.089932646673447047e-09 5.351915123621534072e-10
4.994505115855140000e+15 1.780493850956013277e-09 5.351915125430492252e-10
5.170920242896755000e+15 1.271597244706594140e-09 5.351915124097413147e-10
5.353566677410719000e+15 1.650018814749140367e-09 5.351915125088707427e-10
5.542664520663096000e+15 9.743979460926868093e-11 5.351915121021651640e-10
5.738441648302404000e+15 -2.961291452860382973e-09 5.351915113009157331e-10
5.941133984965040000e+15 2.350436621431597185e-09 5.351915126923485015e-10
6.150985788580504000e+15 1.458588648638775877e-09 5.351915124587245724e-10
6.368249944718586000e+15 -5.112991327902278312e-09 5.351915107372675225e-10
6.593188271333542000e+15 -1.356550130621291217e-09 5.351915117212854049e-10
6.826071834272379000e+15 5.724767697740970329e-10 5.351915122266033203e-10
7.067181273927477000e+15 -1.756127509908369984e-09 5.351915116166142804e-10
7.316807143427177000e+15 -5.684077542793584021e-09 5.351915105876687034e-10
7.575250258771920000e+15 4.238835689722096003e-10 5.351915121876785788e-10
7.842822061337682000e+15 -1.912556226267218671e-09 5.351915115756369936e-10
8.119844993184009000e+15 1.098086328313754962e-09 5.351915123642892910e-10
8.406652885618317000e+15 -3.400709650777955330e-09 5.351915111858080708e-10
8.703591361485148000e+15 3.377423456177072523e-09 5.351915129613726589e-10
9.011018251665038000e+15 7.660246153303721631e-09 5.351915140832787577e-10
9.329304026284696000e+15 2.851501904684706083e-09 5.351915128236049007e-10
9.658832241158708000e+15 2.747423270649458582e-10 5.351915121486103215e-10
1.000000000000000000e+16 -6.625722627867073306e-10 5.351915119030762323e-10
