# Frequency (Hz),corrected Intensity (arb units),Error (Arb Units)
8.214343584919422500e+14 5.351676371536619956e-09 2.034862851372748641e-09
8.504489341802668750e+14 2.266868840342711115e-08 2.034862855236757023e-09
8.804883581643446250e+14 2.921733782143621152e-08 2.034862856697981087e-09
9.115888299750837500e+14 4.988165275888567232e-09 2.034862851291637378e-09
9.437878277775391250e+14 6.877412622308974407e-09 2.034862851713191779e-09
9.771241535346501250e+14 -2.324342889454900002e-08 2.034862844992219021e-09
1.011637979766207000e+15 8.241840735256979594e-09 2.034862852017642221e-09
1.047370897959448625e+15 -3.597638266590003287e-09 2.034862849375855646e-09
1.084365968689608625e+15 -1.062305627574569543e-09 2.034862849941573566e-09
1.122667773510811250e+15 3.179906871820211711e-09 2.034862850888153978e-09
1.162322468679849500e+15 -1.724890199746348341e-08 2.034862846329799437e-09
1.203377840777590500e+15 -1.257055102229036486e-08 2.034862847373697234e-09
1.245883364295008250e+15 -8.643353999072006307e-09 2.034862848249987146e-09
1.289890261253308000e+15 7.895708213985494652e-09 2.034862851940408367e-09
1.335451562929897500e+15 3.140040807322922938e-09 2.034862850879258891e-09
1.382622173764653500e+15 -2.570248047605446636e-09 2.034862849605101309e-09
1.431458937523481500e+15 3.333946850414705717e-08 2.034862857617767465e-09
1.482020705798860000e+15 -2.120458525347698217e-08 2.034862845447153055e-09
1.534368408930013250e+15 -8.484855488746740277e-09 2.034862848285352839e-09
1.588565129428052750e+15 -4.633185947492616786e-09 2.034862849144790187e-09
1.644676177994662750e+15 3.120456347125739558e-09 2.034862850874888483e-09
1.702769172225897750e+15 -2.172380163806836665e-08 2.034862845331298552e-09
1.762914118095944250e+15 3.940096225904709467e-09 2.034862851057778116e-09
1.825183494319038750e+15 1.894299503648605804e-08 2.034862854405429754e-09
1.889652339691211500e+15 4.048616899665279575e-09 2.034862851081992588e-09
1.956398343517064750e+15 -4.658766058344454518e-09 2.034862849139082227e-09
2.025501939230666500e+15 -6.186489043653596040e-09 2.034862848798195720e-09
2.097046401323230750e+15 7.063132317356951753e-09 2.034862851754632287e-09
2.171117945694500750e+15 -1.275482648979655510e-08 2.034862847332578913e-09
2.247805833548730000e+15 -4.337229585662460865e-09 2.034862849210828151e-09
2.327202478960412000e+15 8.880546668111513739e-09 2.034862852160158410e-09
2.409403560239527000e+15 -7.676421485987571085e-09 2.034862848465741906e-09
2.494508135230316500e+15 -4.417149716725532119e-09 2.034862849192995378e-09
2.582618760682675000e+15 8.974243197419288726e-09 2.034862852181065813e-09
2.673841615839944000e+15 -1.396474235491252911e-08 2.034862847062605772e-09
2.768286630392061000e+15 -2.067264741107090648e-10 2.034862850132482302e-09
2.866067616948244500e+15 9.256148223345675155e-09 2.034862852243967936e-09
2.967302408188872500e+15 9.644039603002360807e-09 2.034862852330519566e-09
3.072112998861759000e+15 -1.299255877049091821e-08 2.034862847279532647e-09
3.180625692794119000e+15 -1.492839006276958209e-09 2.034862849845507292e-09
3.292971255097148000e+15 -6.709329179864284579e-09 2.034862848681532648e-09
3.409285069746807500e+15 3.355592415288553783e-09 2.034862850927355308e-09
3.529707302730657500e+15 2.359035631729435234e-09 2.034862850704990134e-09
3.654383070957262000e+15 4.988579405203223273e-09 2.034862851291730022e-09
3.783462617131933000e+15 7.505265358868622978e-09 2.034862851853287224e-09
3.917101490809260500e+15 -5.067569634862541436e-09 2.034862849047864885e-09
4.055460735840827500e+15 -5.428997811903696761e-10 2.034862850057470669e-09
4.198707084443906000e+15 -1.653368743791330784e-08 2.034862846489387806e-09
4.347013158125017500e+15 -8.390063760993254157e-09 2.034862848306504261e-09
4.500557675700488500e+15 -1.412543364744849938e-08 2.034862847026750388e-09
4.659525668664668000e+15 1.256155263910610488e-08 2.034862852981514843e-09
4.824108704165374000e+15 -7.183022803572938558e-10 2.034862850018332205e-09
4.994505115855140000e+15 -1.081261622785977459e-08 2.034862847765950830e-09
5.170920242896755000e+15 1.137378066737006183e-08 2.034862852716483280e-09
5.353566677410719000e+15 -5.635443099950068366e-09 2.034862848921152809e-09
5.542664520663096000e+15 -1.315964332034512308e-08 2.034862847242250376e-09
5.738441648302404000e+15 1.937974333768556427e-09 2.034862850611036892e-09
5.941133984965040000e+15 -9.437219025213246652e-09 2.034862848072848899e-09
6.150985788580504000e+15 1.051222898345252181e-10 2.034862850202065976e-09
6.368249944718586000e+15 8.000133408710589053e-09 2.034862851963708804e-09
6.593188271333542000e+15 -3.944074491074333446e-09 2.034862849298554377e-09
6.826071834272379000e+15 7.155986070143470017e-10 2.034862850338283598e-09
7.067181273927477000e+15 1.582443623830688268e-09 2.034862850531706549e-09
7.316807143427177000e+15 1.055179704903230765e-08 2.034862852533070455e-09
7.575250258771920000e+15 -3.736363167697149871e-11 2.034862850170272876e-09
7.842822061337682000e+15 -1.185523712560502886e-08 2.034862847533307523e-09
8.119844993184009000e+15 3.499816748684346711e-09 2.034862850959536770e-09
8.406652885618317000e+15 -5.974507868931369195e-09 2.034862848845495975e-09
8.703591361485148000e+15 -1.200925807404162953e-08 2.034862847498940650e-09
9.011018251665038000e+15 -1.459467650470638515e-08 2.034862846922046693e-09
9.329304026284696000e+15 -1.733711792212312865e-09 2.034862849791760404e-09
9.658832241158708000e+15 1.166370923590041551e-08 2.034862852781175835e-09
1.000000000000000000e+16 2.025561233964256140e-08 2.034862854698318692e-09
