Time(s),Term n=1,Term n=3,Term n=5,Term n=7,Term n=9,Term n=11,Term n=13,Term n=15,Term n=17,Term n=19,Term n=21,Term n=23,Term n=25,Term n=27,Term n=29,Term n=31,Term n=33,Term n=35,Term n=37,Term n=39,Term n=41,Term n=43,Term n=45,Term n=47,Term n=49,Term n=51,Term n=53,Term n=55,Term n=57,Term n=59
0.22,0.81159343051089261,0.37191610611581033,-0.078690531446677245,-0.18045709580381539,-0.0088830413887985744,0.11211258028305118,0.041701463949997901,-0.068671495306731167,-0.054597157841426699,0.035907150762945109,0.056372770933229344,-0.010373099985869662,-0.050929581789406507,-0.0088363444324075537,0.040821661710269533,0.022007608532127756,-0.028125808584977454,-0.029430640845741995,0.014651865712161439,0.031621497002911877,-0.0019499359146141696,-0.029376736526202499,-0.0087433923829641266,0.023739325922285802,0.016563131234916269,-0.015913596676684068,-0.021051855063159059,0.0071536846769706692,0.02216139773029312,0.001355040211850659
0.23000000000000001,0.84200841833264772,0.35102389794954664,-0.11560773144049387,-0.17113808598762115,0.030860955706976324,0.11523535114244274,0.0030764169683399943,-0.083837590207972087,-0.020895441696385079,0.061501130620234837,0.030863412401968798,-0.0437415916620622,-0.036012652646284171,0.028902870294743949,0.037790716779204224,-0.016311754821430862,-0.037051027126162484,0.005690815629963205,0.034394899402158709,0.0030723698975759538,-0.030306727162690346,-0.010030105008317487,0.025210327582525689,0.01522695285360955,-0.019491246465246709,-0.018726883858766547,0.013503146870182069,0.020626631658430102,-0.0075665704448710279,-0.021060607011361098
0.23999999999999999,0.87159244550241677,0.32701597681475331,-0.14967828540618222,-0.15357595763905293,0.068154203187528836,0.10473287130417225,-0.036054672143544145,-0.080728184388336816,0.018625988159648148,0.065825630100892138,-0.0075990109163619583,-0.055249004232066815,-3.7422449592186001e-17,0.047063966568056899,0.0055027320428827839,-0.04034474102957903,-0.009595206021636913,0.034597793309287125,0.012667857780164262,-0.029540040624253635,-0.014960678748482099,0.025000737290078377,0.016630920600686949,-0.020873360222218244,-0.017787600928620834,0.017090047951027677,0.018510338310269055,-0.013607116855107447,-0.018860205324094253,0.010396403876063642
0.25,0.90031631615710606,0.30010543871903539,-0.18006326323142119,-0.12861661659387233,0.10003514623967844,0.0818469378324643,-0.069255101242854347,-0.060021087743807156,0.052959783303359195,0.047385069271426709,-0.042872205531290772,-0.039144187659004681,0.036012652646284248,0.033345048746559545,-0.031045390212313999,-0.029042461811519607,0.027282312610821396,0.02572332331877451,-0.024332873409651509,-0.023085033747618153,0.021958934540417141,0.020937588747839724,-0.020007029247935678,-0.019155666301214999,0.018373802370553111,0.017653261101119772,-0.016987100304851045,-0.016369387566492821,0.015795023090475476,0.015259598578934046
0.26000000000000001,0.92815168330425457,0.270531143503631,-0.20601448592019353,-0.097462266356565519,0.12397203537193677,0.049283548304543179,-0.091063706892139787,-0.026230177148892468,0.072543434300797835,0.012556910509210843,-0.060152365267938476,-0.0034759727173559909,0.050929581789406507,-0.00296101379626614,-0.043558609331955433,0.0076961709572581222,0.037370860094350401,-0.011241504492382492,-0.031995356475616639,0.013900487983332642,0.027213373618230056,-0.015865950337115214,-0.022890498435577056,0.017267945330019102,0.018941871087842004,-0.018199052613808928,-0.01531308359454517,0.018728589629108554,0.01196905025431518,-0.018910988446566617
0.27000000000000002,0.95507107679709236,0.23855559470654969,-0.22689294824273143,-0.0616135021939501,0.13806397929670056,0.010892947818678092,-0.097893175221528642,0.013278569803247372,0.07192258206843305,-0.026613915761281946,-0.052187180314139166,0.033929456432960289,0.036012652646284178,-0.037261355860275201,-0.022349367601425696,0.03769424134788589,0.010764318449652878,-0.035930395803416615,-0.001080903259146514,0.032502278527355641,-0.0067743561307996476,-0.027859688416589486,0.012845303493388242,0.022405780720183795,-0.017183845272094777,-0.016509968986914716,0.019869277242427239,0.010509793767317501,-0.021016957928304349,-0.0047076034129285632
0.28000000000000003,0.98104793044425986,0.20446260956258661,-0.24218455316501022,-0.022797032749085708,0.14119189970417073,-0.028785618064910791,-0.088620121872760957,0.049892761802060717,0.051270143853083233,-0.056580615972282672,-0.02231955894600348,0.054377694431171741,-1.3727869735459639e-16,-0.046321739700627793,0.016162439236761361,0.034678442047528048,-0.026411892287952075,-0.021382612200883111,0.031136799576916039,0.0081190204798465195,-0.030993343837500891,0.003711144866130181,0.026909394796112231,-0.013050804865697164,-0.020021386335597205,0.019236233930279612,0.011573355258259524,-0.022016777560455541,-0.0027996356007649499,0.021537747412500613
0.28999999999999998,1.0060566082274309,0.16855479982145294,-0.2515127706239163,0.017117489429351176,0.13310740021259426,-0.065060616738149737,-0.064769878333280587,0.075630982747577041,0.016338153021340469,-0.06697954094104594,0.016915357563740338,0.047649164634648911,-0.036012652646284241,-0.024004876312642559,0.042161513626322811,0.0012901103415621092,-0.037653812535463807,0.016515390205784661,0.025812731805326939,-0.027001838303811188,-0.010519378423357475,0.029478810757369051,-0.0044261899344157094,-0.024862159186903484,0.015926071386899488,0.01530151956780567,-0.022047575128008683,-0.0036214281281584698,0.022238401097664406,-0.0073100765314854143
0.29999999999999999,1.0300724296009678,0.13115088574446218,-0.25464790894703254,0.056207522461912296,0.11445249217788533,-0.093642948145542387,-0.030265589017952843,0.084882636315677523,-0.023144273954905162,-0.054214338400051035,0.049051068076236597,0.017106637271016939,-0.050929581789406507,0.014572320638273448,0.035519738951757487,-0.03322814289035373,-0.011922807794951213,0.036378272706718937,-0.010633855600902232,-0.026412113579512127,0.025123717795145498,0.00915006179612546,-0.028294212105225838,0.0083713331326252423,0.021021886318387153,-0.020197498619626716,-0.0074236350421394504,0.023149809904275686,-0.0069026781970768728,-0.017458854738999548
0.31,1.05307169384864,0.092582867120928933,-0.2515127706239163,0.092590237205906395,0.086708610884231777,-0.11115308137848744,0.0092171096927277044,0.075630982747577222,-0.056180651576299534,-0.022699711334613227,0.060600537041898689,-0.021985408672363337,-0.036012652646284185,0.043278573399424473,0.0013790834685662365,-0.038644083932688693,0.025515406616140841,0.016515390205784859,-0.034259158447753228,0.0091082694573986194,0.024537966054327617,-0.025486762478998164,-0.0044261899344159002,0.02643778326958093,-0.014605444573870318,-0.01403268204156183,0.023444826673024596,-0.003621428128158459,-0.019226855905209225,0.017051806919108927
0.32000000000000001,1.0750317034733701,0.053193076414533455,-0.24218455316501025,0.12451320650034524,0.052078970874008319,-0.11552064521250333,0.047183679129827696,0.049892761802060794,-0.073569821877467675,0.016665357827053476,0.046716568116393298,-0.050089634101995392,-4.9896599456248005e-17,0.042668947568366478,-0.033829238980836569,-0.010214251571420092,0.037899605209604531,-0.021382612200883139,-0.016578049423993466,0.032582746085577846,-0.011431969216245518,-0.020269591755870255,0.026909394796112231,-0.0033953027498638678,-0.021939422519864742,0.02107905300928176,0.0030109288536527882,-0.022016777560455444,0.015291095535130016,0.0079442497943403266
0.33000000000000002,1.0959307865969223,0.013331140196140626,-0.22689294824273148,0.15043881340694862,0.013313602889495445,-0.10622922561676931,0.077388969863648599,0.013278569803247611,-0.070468623641961603,0.050266898778794325,0.013226123874418277,-0.053160169354928843,0.036012652646284241,0.01315638921624257,-0.042847441850700156,0.027161561881698316,0.013069530768413698,-0.035930395803416629,0.021091283728597008,0.012965753832419368,-0.030916801526021234,0.016643413584177896,0.012845303493388235,-0.027076835699571748,0.013227176743700856,0.012708463930222402,-0.024011533544903253,0.010509793767317638,0.01255555761613421,-0.021484556992658808
0.34000000000000002,1.115748318347431,-0.026649124166395758,-0.20601448592019359,0.16911831279968809,-0.026509033297222755,-0.084377425754932331,0.094864491008735632,-0.026230177148892232,-0.04774079003005232,0.066484193190879351,-0.025815191969046355,-0.029662428891128721,0.050929581789406507,-0.025267994981331789,-0.018693759701723163,0.040748376471829287,-0.024593740318511956,-0.01124150449238258,0.033330767111177328,-0.02379876111036552,-0.0058190560896343802,0.02753088813018181,-0.022890498435577059,-0.0017010079255145706,0.022770373843825159,-0.021877418006812359,0.0015084409905507274,0.018728589629108464,-0.020768915606979226,0.004043750841949227
0.35000000000000003,1.1344647412136573,-0.066392849016237557,-0.18006326323142108,0.17965197901708307,-0.064226517466941135,-0.052548968836588293,0.096735681009198535,-0.060021087743807093,-0.011716385120512342,0.059708670590192491,-0.054022130533983727,0.008659936828204878,0.036012652646284185,-0.046576439004428948,0.019932367489740387,0.018646408296853875,-0.038107995549078198,0.025723323318774534,0.0053832039742894846,-0.029088839518298916,0.027669871736918435,-0.0046320592336910587,-0.020007029247935675,0.026756677725948565,-0.011796707289846249,-0.011334091317695433,0.023727619870180752,-0.016369387566492932,-0.0034943604745388862,0.019228215952773835
0.35999999999999999,1.1520615843458939,-0.10554726623800614,-0.1496782854061823,0.1815324424767909,-0.096843605055823984,-0.014507202658509322,0.082694746421028462,-0.080728184388336649,0.027571219874475032,0.032283569930934827,-0.059556522472235723,0.04265425784540252,5.613367438827901e-17,-0.036335108534972689,0.04312713696265344,-0.01978670415121804,-0.014203355692911333,0.034597793309287236,-0.029054910904685607,0.0040917751088101924,0.021258352329327424,-0.029551792961338044,0.016630920600686792,0.0067370595471067038,-0.023511460905018357,0.022589442830311553,-0.0059743735606418574,-0.013607116855107458,0.022293457848026964,-0.014772753313600234
0.37,1.1685214817844618,-0.14376483845255011,-0.11560773144049395,0.17466912788048033,-0.12177008739965799,0.02524987285116222,0.055051291086126782,-0.083837590207972129,0.05917980048396649,-0.0063064434739713267,-0.040095638968221256,0.055330925125211858,-0.036012652646284234,-0.0014812377995713165,0.032933485406796241,-0.040889963308608702,0.023647802968426734,0.0056908156299634244,-0.028461397131044348,0.03186091829923856,-0.015808089279057028,-0.0082609885776407065,0.025210327582525775,-0.025488651104539312,0.010319681621721363,0.0099149882247914611,-0.022603143432327326,0.020626631658430171,-0.0062319738392724892,-0.010985282380361948
0.38,1.1838281895978167,-0.18070634378332442,-0.078690531446677342,0.15939261690677578,-0.1370264870126181,0.062021442226905185,0.018352407667307981,-0.06867149530673132,0.074305862978041648,-0.042715443711099553,-0.0038070177380565761,0.040354421013228593,-0.050929581789406507,0.034375988270527867,-0.0027568059482477639,-0.026180433242286898,0.038278777897779025,-0.029430640845741939,0.0064481432344596018,0.017493227294768338,-0.030078984953989387,0.025947635310405302,-0.0087433923829642289,-0.01153444747553125,0.024159758971384039,-0.023212317443094429,0.010228660968867388,0.0071536846769706787,-0.0195745319008322,0.020902345476501074
0.39000000000000001,1.1979666019133479,-0.21604388681378178,-0.039835709409742515,0.13643872525672757,-0.14140125309776364,0.09145969165703903,-0.021365277027906818,-0.03853591048016463,0.068736557752027139,-0.064351783955966399,0.034079370672364294,0.0052096706958896614,-0.036012652646284185,0.046947735650624822,-0.036312817029263499,0.011458790607695038,0.01532316362013198,-0.032413278320390225,0.033583130099197452,-0.020009679434822705,-0.00097544928264454837,0.019581591124015061,-0.02794586340265735,0.023317676310572827,-0.0088019288848499525,-0.0084567552030911583,0.020677939369753186,-0.022864797329446941,0.014772077514607832,-0.00067785458624433691
0.40000000000000002,1.2109227658250512,-0.24946380901030371,-6.2370749320310015e-17,0.10691306100441593,-0.13454697398056129,0.11008388780227737,-0.057568571310070316,-6.2370749320310015e-17,0.044023025119465195,-0.063732777148686928,0.057662988848812005,-0.032538757696996094,1.1856747255850339e-16,0.027718201001144915,-0.041755957442243162,0.039062024704033894,-0.022678528091845968,-6.2370749320310015e-17,0.020226795325159613,-0.031049301687821846,0.029534701605489037,-0.017404451791416489,1.386717194339271e-16,0.01592322185172141,-0.02471270950663372,0.023743583643628489,-0.01412059296284747,1.0211854329679307e-16,0.013129674158437221,-0.020524114675000843
0.41000000000000003,1.2226838951633625,-0.28066947277754933,0.039835709409742619,0.072237771352051144,-0.11700796598318225,0.1156919343527157,-0.084302368199763361,0.038535910480164519,0.0070483780003210211,-0.041072499892530777,0.057046028662540292,-0.054025035376969788,0.036012652646284359,-0.010286985235658724,-0.014872224667505101,0.032453438975078464,-0.038411783714147565,0.032413278320390163,-0.017517071903820156,-0.0010254723227799342,0.017455287417552437,-0.027174918181033968,0.027945863402657391,-0.020320661208448925,0.0072494389558886733,0.0069651472321283674,-0.018020208996171488,0.022864797329446913,-0.020500376873411576,0.012129945493553361
0.41999999999999998,1.2332383831135629,-0.30938389443475139,0.078690531446677217,0.034083042810715093,-0.090177047834543653,0.10762074450889254,-0.097169205432823688,0.068671495306731056,-0.031889354785292555,-0.0042077564473259272,0.032487422118855268,-0.048510796449888365,0.050929581789406507,-0.041324011790645418,0.023525374637791648,-0.0025789474999737046,-0.01642784943484777,0.029430640845742016,-0.034140531638559686,0.030354568964046518,-0.01979496171977773,0.0055484023180231582,0.0087433923829641561,-0.019747908155409694,0.025168130267623798,-0.024181144766932592,0.017512295911400848,-0.0071536846769705608,-0.0041856368364038598,0.013755820856116931
0.42999999999999999,1.2425758136703049,-0.33535220274247701,0.11560773144049385,-0.0057133457983458936,-0.056184933273817586,0.086824643345190439,-0.094052607320258608,0.08383759020797206,-0.061945393755802311,0.034112192654807527,-0.0057058298097837799,-0.018751935450332879,0.036012652646284324,-0.04436913340419818,0.043709960778167932,-0.035352606019255516,0.021686872246049985,-0.0056908156299630471,-0.0096006083469878465,0.021589959444427036,-0.028500523945962541,0.029595611113485406,-0.02521032758252572,0.016603776552299752,-0.0056683388033221234,-0.0054460510071136269,0.014724103735058169,-0.020626631658430154,0.022326513647015316,-0.019805448843804342
0.44,1.2506869719169502,-0.35834390115778991,0.14967828540618219,-0.045234542673431237,-0.01773102547151114,0.05576252988070559,-0.075465225418789167,0.080728184388336774,-0.074748652784560971,0.060634820228731158,-0.041504402166781827,0.020378727733307428,-1.1233039762647237e-16,-0.017359656958002741,0.030054911913876468,-0.037163276914383724,0.038506881737501095,-0.034597793309287118,0.026514808930925941,-0.015727893043275855,0.003892176323014339,0.0073637627607912601,-0.016630920600686893,0.022873014967518413,-0.0255242239166725,0.02452327395915584,-0.020283617046667386,0.013607116855107487,-0.0055551192756845193,-0.0027047326990441304
0.45000000000000001,1.2575638531195816,-0.37815491373788573,0.18006326323142116,-0.082576951028924303,0.022130949672079198,0.018107140640792198,-0.044464512092497639,0.060021087743807183,-0.066733220071391597,0.066187571216820104,-0.059883993005694351,0.04932455396581114,-0.03601265264628422,0.021408839155647074,-0.0068682257603005469,-0.0064251144209263086,0.017516322945529413,-0.025723323318774444,0.030661209221990698,-0.032245227003066208,0.030672289100477562,-0.026382900958457151,0.02000702924793573,-0.012298694834095354,0.0040648683071165311,0.0039054617068374994,-0.010906389758537128,0.016369387566492786,-0.019902890196730926,0.021314641578298019
